timestamp,x,y,event_type,speed,acceleration
1747104137624,522,1162,move,2.79,0.35
1747104137632,501,1169,move,2.6,0.31
1747104137636,484,1171,move,4.85,1.38
1747104137644,473,1175,move,1.46,0.18
1747104137652,462,1177,move,1.37,0.17
1747104137662,453,1179,move,0.89,0.09
1747104137666,444,1182,move,2.57,0.7
1747104137674,432,1190,move,1.8,0.23
1747104137684,419,1203,move,1.78,0.17
1747104137692,404,1223,move,3.13,0.39
1747104137696,388,1245,move,6.79,1.7
1747104137704,375,1267,move,3.2,0.4
1747104137712,366,1287,move,2.74,0.34
1747104137720,358,1301,move,2.02,0.25
1747104137728,354,1310,move,1.23,0.15
1747104137734,351,1317,move,1.25,0.2
1747104137742,349,1321,move,0.6,0.08
1747104137751,348,1326,move,0.57,0.06
1747104137758,346,1330,move,0.6,0.08
1747104137762,345,1336,move,1.48,0.36
1747104137774,343,1345,move,0.77,0.06
1747104137783,341,1356,move,1.39,0.17
1747104137788,339,1368,move,2.07,0.35
1747104137794,338,1379,move,2.03,0.37
1747104137802,338,1392,move,1.62,0.2
1747104137810,336,1406,move,1.77,0.22
1747104137818,336,1417,move,1.38,0.17
1747104137827,336,1428,move,1.27,0.15
1747104137834,336,1438,move,1.27,0.16
1747104137839,336,1449,move,2.46,0.55
1747104137847,336,1458,move,1.13,0.14
1747104137856,336,1466,move,0.84,0.09
1747104137864,336,1477,move,1.38,0.17
1747104137869,336,1485,move,1.9,0.45
1747104137877,338,1497,move,1.52,0.19
1747104137885,340,1505,move,1.03,0.13
1747104137893,342,1516,move,1.4,0.17
1747104137897,344,1525,move,2.31,0.58
1747104137908,345,1534,move,0.77,0.07
1747104137913,347,1540,move,1.5,0.35
1747104137921,348,1544,move,0.52,0.06
1747104137930,348,1549,move,0.51,0.05
1747104137937,349,1550,move,0.22,0.03
1747104137945,349,1552,move,0.25,0.03
1747104137952,351,1553,move,0.3,0.04
1747104138105,351,1553,press_left,0,0
1747104138156,351,1553,release_left,0,0
1747104138395,351,1555,move,0.0,0.0
1747104138402,351,1556,move,0.14,0.02
1747104138410,352,1557,move,0.18,0.02
1747104138418,352,1561,move,0.52,0.07
1747104138426,353,1565,move,0.5,0.06
1747104138434,355,1571,move,0.76,0.09
1747104138438,357,1582,move,2.8,0.7
1747104138448,357,1593,move,1.1,0.11
1747104138454,357,1607,move,2.34,0.39
1747104138463,357,1623,move,1.96,0.24
1747104138471,357,1639,move,2.0,0.25
1747104138475,359,1655,move,4.03,1.01
1747104138483,359,1666,move,1.38,0.17
1747104138491,360,1677,move,1.38,0.17
1747104138500,362,1686,move,0.94,0.1
1747104138507,364,1692,move,1.02,0.16
1747104138515,365,1698,move,0.76,0.1
1747104138523,367,1704,move,0.79,0.1
1747104138527,369,1713,move,2.31,0.58
1747104138535,370,1724,move,1.38,0.17
1747104138543,372,1733,move,1.15,0.14
1747104138552,372,1744,move,1.22,0.14
1747104138559,374,1752,move,1.17,0.17
1747104138567,374,1758,move,0.71,0.08
1747104138576,375,1763,move,0.55,0.06
1747104138581,377,1766,move,0.85,0.2
1747104138589,377,1767,move,0.13,0.02
1747104138806,377,1767,move,0.0,0.0
1747104138907,377,1765,move,0.02,0.0
1747104138921,377,1764,move,0.07,0.01
1747104138950,377,1763,move,0.04,0.0
1747104138974,377,1762,move,0.04,0.0
1747104139079,377,1761,move,0.01,0.0
1747104139094,377,1760,move,0.07,0.0
1747104139117,377,1759,move,0.04,0.0
1747104139139,377,1757,move,0.09,0.0
1747104139319,377,1758,move,0.01,0.0
1747104139331,377,1758,move,0.0,0.0
1747104139341,375,1758,move,0.2,0.02
1747104139347,373,1758,move,0.33,0.06
1747104139353,372,1757,move,0.22,0.03
1747104139361,371,1756,move,0.18,0.02
1747104139368,370,1755,move,0.22,0.04
1747104139376,367,1754,move,0.39,0.05
1747104139387,366,1753,move,0.13,0.01
1747104139390,365,1752,move,0.44,0.13
1747104139398,364,1751,move,0.19,0.02
1747104139406,364,1748,move,0.37,0.04
1747104139414,362,1745,move,0.46,0.06
1747104139422,362,1743,move,0.25,0.03
1747104139430,362,1739,move,0.45,0.05
1747104139437,362,1736,move,0.45,0.07
1747104139444,363,1732,move,0.59,0.08
1747104139452,363,1729,move,0.38,0.05
1747104139460,364,1725,move,0.53,0.07
1747104139468,366,1722,move,0.45,0.06
1747104139476,368,1719,move,0.42,0.05
1747104139480,370,1716,move,0.9,0.22
1747104139490,371,1715,move,0.14,0.01
1747104139506,371,1714,move,0.06,0.0
1747104139570,371,1714,press_left,0,0
1747104139641,371,1714,release_left,0,0
1747104140219,372,1714,move,0.0,0.0
1747104140227,372,1713,move,0.12,0.01
1747104140231,375,1712,move,0.79,0.2
1747104140239,379,1709,move,0.61,0.07
1747104140249,384,1704,move,0.72,0.07
1747104140257,393,1698,move,1.36,0.17
1747104140263,407,1692,move,2.5,0.41
1747104140271,424,1684,move,2.5,0.33
1747104140277,447,1673,move,3.9,0.6
1747104140287,469,1662,move,2.54,0.26
1747104140289,493,1653,move,9.57,3.58
1747104140301,515,1644,move,2.06,0.18
1747104140309,537,1635,move,2.98,0.37
1747104140317,559,1631,move,2.93,0.38
1747104140323,578,1627,move,3.15,0.51
1747104140329,600,1624,move,3.4,0.52
1747104140338,621,1624,move,2.48,0.29
1747104140346,645,1622,move,2.85,0.34
1747104140350,669,1622,move,6.44,1.73
1747104140357,693,1622,move,3.2,0.43
1747104140369,717,1620,move,2.13,0.19
1747104140377,741,1620,move,2.87,0.34
1747104140383,765,1618,move,4.26,0.76
1747104140388,786,1616,move,3.71,0.65
1747104140396,810,1613,move,3.04,0.38
1747104140407,834,1611,move,2.28,0.22
1747104140412,858,1611,move,4.38,0.8
1747104140421,880,1609,move,2.48,0.28
1747104140425,901,1609,move,5.99,1.71
1747104140437,922,1607,move,1.75,0.15
1747104140441,941,1605,move,4.58,1.1
1747104140449,960,1605,move,2.38,0.3
1747104140458,976,1603,move,1.79,0.2
1747104140462,992,1603,move,4.57,1.3
1747104140470,1006,1603,move,1.75,0.22
1747104140480,1022,1604,move,1.48,0.14
1747104140485,1035,1604,move,3.11,0.74
1747104140493,1052,1606,move,1.94,0.22
1747104140502,1068,1608,move,1.79,0.2
1747104140507,1084,1608,move,3.81,0.91
1747104140518,1098,1610,move,1.2,0.1
1747104140523,1112,1612,move,3.36,0.8
1747104140532,1123,1612,move,1.12,0.11
1747104140537,1129,1612,move,1.34,0.3
1747104140547,1134,1612,move,0.52,0.05
1747104140551,1137,1612,move,0.75,0.19
1747104140559,1138,1612,move,0.12,0.02
1747104140606,1139,1612,move,0.02,0.0
1747104140619,1140,1612,move,0.08,0.01
1747104140637,1142,1612,move,0.11,0.01
1747104140644,1143,1611,move,0.18,0.02
1747104140652,1143,1607,move,0.5,0.06
1747104140660,1143,1603,move,0.52,0.07
1747104140668,1142,1596,move,0.88,0.11
1747104140672,1138,1585,move,2.93,0.73
1747104140680,1135,1573,move,1.51,0.18
1747104140691,1128,1559,move,1.5,0.14
1747104140698,1122,1547,move,1.77,0.23
1747104140702,1117,1538,move,2.73,0.72
1747104140710,1113,1529,move,1.32,0.18
1747104140718,1108,1522,move,1.08,0.13
1747104140726,1102,1513,move,1.31,0.16
1747104140734,1095,1505,move,1.25,0.15
1747104140742,1088,1496,move,1.43,0.18
1747104140750,1080,1486,move,1.6,0.2
1747104140758,1070,1478,move,1.6,0.2
1747104140762,1060,1469,move,3.36,0.84
1747104140772,1048,1456,move,1.91,0.21
1747104140780,1033,1446,move,2.07,0.24
1747104140788,1013,1430,move,3.2,0.4
1747104140794,993,1417,move,3.98,0.66
1747104140799,971,1403,move,5.2,1.04
1747104140808,951,1393,move,2.48,0.28
1747104140818,934,1382,move,2.03,0.2
1747104140824,922,1374,move,2.4,0.4
1747104140829,911,1370,move,2.75,0.65
1747104140837,904,1367,move,0.95,0.12
1747104140848,900,1364,move,0.43,0.04
1747104140852,895,1362,move,1.35,0.34
1747104140860,891,1361,move,0.52,0.06
1747104140870,886,1359,move,0.54,0.05
1747104140879,884,1359,move,0.25,0.03
1747104140883,880,1359,move,1.0,0.25
1747104140891,877,1358,move,0.4,0.05
1747104140899,873,1358,move,0.48,0.06
1747104140907,868,1356,move,0.67,0.08
1747104140914,864,1356,move,0.53,0.07
1747104140920,860,1356,move,0.77,0.15
1747104140928,855,1355,move,0.64,0.08
1747104140938,853,1355,move,0.19,0.02
1747104140944,850,1355,move,0.52,0.09
1747104140953,848,1355,move,0.23,0.03
1747104140960,843,1355,move,0.67,0.09
1747104140968,841,1355,move,0.25,0.03
1747104140974,836,1357,move,0.88,0.14
1747104140980,830,1360,move,1.14,0.19
1747104140990,823,1363,move,0.75,0.07
1747104140998,817,1367,move,0.91,0.12
1747104141004,807,1374,move,2.0,0.33
1747104141012,797,1382,move,1.62,0.2
1747104141018,788,1392,move,2.24,0.37
1747104141026,775,1402,move,2.05,0.26
1747104141034,765,1414,move,1.95,0.24
1747104141042,755,1424,move,1.75,0.22
1747104141050,748,1434,move,1.51,0.19
1747104141058,742,1441,move,1.15,0.14
1747104141063,739,1450,move,2.2,0.51
1747104141071,735,1456,move,0.9,0.11
1747104141079,732,1465,move,1.19,0.15
1747104141087,728,1477,move,1.54,0.19
1747104141091,726,1491,move,3.52,0.88
1747104141100,724,1502,move,1.29,0.15
1747104141107,722,1511,move,1.22,0.16
1747104141115,721,1519,move,1.01,0.13
1747104141123,719,1528,move,1.16,0.14
1747104141131,719,1534,move,0.74,0.09
1747104141139,718,1538,move,0.52,0.06
1747104141147,718,1541,move,0.37,0.05
1747104141151,718,1542,move,0.25,0.06
1747104141159,716,1542,move,0.25,0.03
1747104141183,716,1543,move,0.04,0.0
1747104141313,716,1543,move,0.0,0.0
1747104141317,717,1538,move,1.26,0.31
1747104141329,717,1529,move,0.77,0.07
1747104141333,717,1516,move,2.92,0.65
1747104141341,719,1502,move,1.77,0.22
1747104141349,719,1486,move,2.0,0.25
1747104141357,719,1468,move,2.25,0.28
1747104141361,721,1454,move,3.51,0.87
1747104141369,723,1437,move,2.15,0.27
1747104141377,723,1424,move,1.63,0.2
1747104141385,725,1410,move,1.77,0.22
1747104141393,725,1399,move,1.38,0.17
1747104141401,725,1391,move,1.0,0.13
1747104141409,725,1385,move,0.75,0.09
1747104141417,725,1379,move,0.75,0.09
1747104141421,725,1377,move,0.5,0.13
1747104141429,725,1374,move,0.38,0.05
1747104141437,725,1373,move,0.13,0.02
1747104141453,725,1372,move,0.06,0.0
1747104141483,725,1371,move,0.03,0.0
1747104141542,725,1371,move,0.0,0.0
1747104141550,726,1371,move,0.13,0.02
1747104141566,727,1372,move,0.09,0.01
1747104141574,729,1373,move,0.28,0.03
1747104141583,732,1376,move,0.51,0.06
1747104141588,737,1379,move,1.04,0.18
1747104141596,741,1382,move,0.67,0.09
1747104141604,746,1385,move,0.67,0.08
1747104141612,752,1388,move,0.84,0.1
1747104141620,759,1393,move,1.08,0.13
1747104141628,771,1401,move,2.01,0.28
1747104141631,786,1412,move,6.19,2.06
1747104141639,801,1425,move,2.48,0.31
1747104141647,818,1438,move,2.68,0.33
1747104141659,833,1453,move,1.77,0.15
1747104141664,850,1466,move,3.68,0.63
1747104141669,868,1476,move,4.9,1.17
1747104141677,885,1485,move,2.33,0.28
1747104141685,897,1493,move,1.8,0.23
1747104141693,906,1499,move,1.35,0.17
1747104141701,913,1502,move,0.95,0.12
1747104141709,914,1502,move,0.13,0.02
1747104141717,915,1502,move,0.13,0.02
1747104142101,915,1503,move,0.0,0.0
1747104142113,915,1504,move,0.08,0.01
1747104142121,915,1507,move,0.39,0.05
1747104142131,910,1513,move,0.77,0.08
1747104142136,902,1520,move,2.11,0.42
1747104142143,890,1528,move,2.06,0.29
1747104142152,881,1536,move,1.27,0.13
1747104142160,871,1544,move,1.63,0.21
1747104142168,865,1547,move,0.89,0.12
1747104142172,860,1550,move,1.46,0.36
1747104142180,856,1553,move,0.63,0.08
1747104142191,854,1554,move,0.2,0.02
1747104142197,853,1554,move,0.16,0.03
1747104142203,852,1555,move,0.25,0.04
1747104142211,851,1555,move,0.12,0.02
1747104142219,851,1557,move,0.25,0.03
1747104142235,850,1557,move,0.06,0.0
1747104142256,849,1558,move,0.07,0.0
1747104142264,848,1558,move,0.12,0.01
1747104142273,845,1558,move,0.36,0.04
1747104142281,843,1558,move,0.25,0.03
1747104142285,840,1558,move,0.7,0.16
1747104142294,838,1558,move,0.21,0.02
1747104142300,833,1558,move,0.86,0.15
1747104142308,831,1558,move,0.27,0.04
1747104142315,828,1558,move,0.4,0.05
1747104142325,826,1558,move,0.2,0.02
1747104142331,823,1558,move,0.48,0.08
1747104142341,820,1558,move,0.32,0.03
1747104142346,819,1558,move,0.17,0.03
1747104142355,817,1558,move,0.23,0.03
1747104142363,816,1556,move,0.28,0.04
1747104142370,813,1555,move,0.46,0.07
1747104142376,811,1555,move,0.3,0.05
1747104142385,808,1554,move,0.38,0.05
1747104142393,804,1552,move,0.56,0.07
1747104142400,801,1551,move,0.42,0.05
1747104142404,796,1549,move,1.35,0.34
1747104142412,792,1548,move,0.54,0.07
1747104142423,788,1547,move,0.37,0.03
1747104142431,783,1545,move,0.66,0.08
1747104142435,779,1544,move,1.03,0.26
1747104142444,774,1542,move,0.62,0.07
1747104142453,770,1541,move,0.46,0.05
1747104142460,766,1541,move,0.58,0.08
1747104142464,761,1539,move,1.34,0.33
1747104142472,755,1538,move,0.76,0.1
1747104142480,751,1538,move,0.48,0.06
1747104142490,747,1536,move,0.43,0.04
1747104142494,742,1536,move,1.3,0.34
1747104142504,736,1536,move,0.59,0.06
1747104142510,730,1535,move,1.07,0.19
1747104142519,726,1535,move,0.44,0.05
1747104142523,716,1535,move,2.49,0.62
1747104142533,707,1533,move,0.92,0.09
1747104142541,696,1533,move,1.37,0.17
1747104142550,688,1533,move,0.86,0.09
1747104142555,682,1533,move,1.25,0.26
1747104142563,678,1533,move,0.53,0.07
1747104142571,672,1533,move,0.69,0.08
1747104142579,668,1533,move,0.53,0.07
1747104142583,663,1533,move,1.25,0.31
1747104142593,659,1533,move,0.4,0.04
1747104142601,656,1533,move,0.37,0.05
1747104142609,652,1533,move,0.5,0.06
1747104142613,650,1533,move,0.5,0.13
1747104142621,645,1533,move,0.63,0.08
1747104142629,641,1533,move,0.49,0.06
1747104142640,637,1533,move,0.35,0.03
1747104142644,631,1533,move,1.47,0.36
1747104142652,625,1533,move,0.75,0.09
1747104142660,617,1533,move,1.07,0.14
1747104142670,611,1533,move,0.58,0.06
1747104142673,603,1533,move,3.08,1.18
1747104142684,597,1533,move,0.53,0.05
1747104142689,589,1533,move,1.72,0.37
1747104142697,581,1533,move,1.0,0.13
1747104142705,572,1533,move,1.13,0.14
1747104142713,564,1533,move,1.0,0.13
1747104142721,558,1533,move,0.75,0.09
1747104142730,550,1533,move,0.85,0.09
1747104142736,544,1533,move,1.0,0.17
1747104142744,536,1533,move,1.0,0.12
1747104142751,530,1533,move,0.98,0.16
1747104142760,524,1533,move,0.63,0.07
1747104142763,518,1533,move,2.4,0.96
1747104142771,512,1535,move,0.79,0.1
1747104142779,506,1535,move,0.75,0.09
1747104142791,502,1535,move,0.33,0.03
1747104142795,497,1536,move,1.28,0.32
1747104142804,491,1538,move,0.64,0.06
1747104142809,487,1538,move,0.97,0.23
1747104142817,483,1539,move,0.46,0.05
1747104142825,478,1541,move,0.72,0.1
1747104142834,474,1541,move,0.42,0.04
1747104142842,470,1542,move,0.52,0.06
1747104142847,467,1542,move,0.68,0.16
1747104142856,464,1542,move,0.31,0.03
1747104142864,462,1542,move,0.27,0.04
1747104142872,461,1542,move,0.13,0.02
1747104142880,458,1542,move,0.36,0.04
1747104142884,457,1542,move,0.25,0.06
1747104142894,455,1542,move,0.2,0.02
1747104142900,452,1544,move,0.61,0.1
1747104142908,450,1544,move,0.25,0.03
1747104142916,447,1544,move,0.38,0.05
1747104142924,443,1544,move,0.5,0.06
1747104142932,440,1544,move,0.37,0.05
1747104142938,436,1544,move,0.68,0.12
1747104142946,433,1544,move,0.37,0.05
1747104142951,431,1544,move,0.46,0.11
1747104142962,428,1544,move,0.26,0.02
1747104142970,427,1544,move,0.13,0.02
1747104142973,426,1544,move,0.33,0.11
1747104142981,423,1544,move,0.38,0.05
1747104142989,422,1545,move,0.17,0.02
1747104142997,420,1545,move,0.25,0.03
1747104143006,419,1545,move,0.11,0.01
1747104143014,418,1545,move,0.14,0.02
1747104143022,417,1545,move,0.13,0.02
1747104143034,415,1545,move,0.16,0.01
1747104143051,414,1545,move,0.06,0.0
1747104143102,413,1545,move,0.02,0.0
1747104143119,412,1545,move,0.06,0.0
1747104143141,411,1545,move,0.04,0.0
1747104143185,410,1545,move,0.02,0.0
1747104143193,408,1543,move,0.34,0.04
1747104143203,407,1539,move,0.43,0.05
1747104143207,407,1533,move,1.42,0.33
1747104143217,405,1527,move,0.65,0.07
1747104143223,405,1519,move,1.33,0.22
1747104143230,405,1510,move,1.24,0.17
1747104143238,405,1502,move,1.0,0.12
1747104143246,405,1491,move,1.36,0.17
1747104143254,405,1480,move,1.41,0.18
1747104143263,405,1467,move,1.44,0.16
1747104143269,405,1451,move,2.72,0.46
1747104143277,405,1432,move,2.39,0.3
1747104143285,405,1411,move,2.62,0.33
1747104143293,407,1387,move,3.06,0.39
1747104143296,407,1355,move,8.67,2.35
1747104143306,409,1310,move,4.68,0.49
1747104143313,413,1254,move,7.73,1.07
1747104143321,416,1188,move,8.27,1.03
1747104143325,419,1121,move,17.92,4.79
1747104143337,426,1054,move,5.81,0.5
1747104143340,429,993,move,15.52,3.95
1747104143348,435,942,move,6.42,0.8
1747104143356,438,897,move,5.64,0.7
1747104143365,443,861,move,4.53,0.56
1747104143373,445,834,move,3.05,0.34
1747104143382,452,803,move,3.53,0.39
1747104143387,457,777,move,5.89,1.31
1747104143396,461,747,move,3.18,0.34
1747104143404,469,710,move,4.73,0.59
1747104143411,475,674,move,5.61,0.86
1747104143418,479,647,move,3.64,0.49
1747104143423,483,620,move,6.11,1.37
1747104143431,486,593,move,3.4,0.42
1747104143440,488,569,move,2.54,0.27
1747104143448,490,545,move,3.31,0.46
1747104143456,490,524,move,2.63,0.33
1747104143461,490,511,move,2.28,0.4
1747104143469,490,500,move,1.37,0.17
1747104143477,490,495,move,0.63,0.08
1747104143486,490,494,move,0.12,0.01
1747104143494,490,493,move,0.13,0.02
1747104143656,490,493,move,0.0,0.0
1747104143664,488,493,move,0.25,0.03
1747104143674,485,493,move,0.29,0.03
1747104143680,481,493,move,0.69,0.12
1747104143685,475,493,move,1.34,0.3
1747104143693,469,493,move,0.71,0.09
1747104143701,463,493,move,0.75,0.09
1747104143709,455,493,move,0.96,0.12
1747104143719,447,493,move,0.88,0.1
1747104143726,440,494,move,0.9,0.11
1747104143731,434,494,move,1.29,0.28
1747104143741,428,494,move,0.63,0.07
1747104143745,424,494,move,1.0,0.25
1747104143757,420,494,move,0.33,0.03
1747104143761,415,495,move,1.13,0.25
1747104143769,407,495,move,1.0,0.12
1747104143778,399,497,move,0.88,0.09
1747104143786,387,501,move,1.59,0.2
1747104143794,373,505,move,1.81,0.22
1747104143799,362,509,move,2.63,0.59
1747104143808,353,512,move,1.08,0.12
1747104143816,341,518,move,1.55,0.18
1747104143822,332,522,move,1.84,0.34
1747104143832,323,524,move,0.86,0.08
1747104143836,319,524,move,1.0,0.25
1747104143844,316,524,move,0.38,0.05
1747104143854,315,524,move,0.1,0.01
1747104143861,314,524,move,0.14,0.02
1747104144026,314,523,move,0.01,0.0
1747104144034,314,522,move,0.13,0.02
1747104144042,314,518,move,0.5,0.06
1747104144046,314,516,move,0.5,0.13
1747104144054,314,512,move,0.53,0.07
1747104144064,316,509,move,0.36,0.04
1747104144071,317,504,move,0.68,0.09
1747104144079,319,502,move,0.38,0.05
1747104144083,320,499,move,0.72,0.17
1747104144091,320,496,move,0.38,0.05
1747104144103,320,495,move,0.08,0.01
1747104144122,320,494,move,0.05,0.0
1747104144336,320,494,press_left,0,0
1747104144417,320,494,release_left,0,0
1747104144634,320,494,press_left,0,0
1747104144715,320,494,release_left,0,0
1747104145584,321,494,move,0.0,0.0
1747104145593,323,494,move,0.22,0.02
1747104145598,329,494,move,1.23,0.25
1747104145605,342,494,move,1.86,0.26
1747104145614,366,498,move,2.54,0.27
1747104145622,393,500,move,3.37,0.42
1747104145630,430,505,move,4.97,0.66
1747104145638,482,511,move,6.55,0.82
1747104145646,537,514,move,6.41,0.75
1747104145650,592,514,move,13.74,3.43
1747104145660,653,517,move,6.11,0.61
1747104145668,719,520,move,8.26,1.03
1747104145676,796,524,move,9.61,1.2
1747104145680,879,531,move,22.53,6.09
1747104145688,975,546,move,12.15,1.52
1747104145697,1070,562,move,11.44,1.36
1747104145704,1170,577,move,13.05,1.68
1747104145712,1265,592,move,12.03,1.51
1747104145717,1349,600,move,19.1,4.32
1747104145725,1426,607,move,9.65,1.2
1747104145737,1489,617,move,5.32,0.44
1747104145741,1534,619,move,9.81,2.14
1747104145749,1565,624,move,4.17,0.55
1747104145757,1584,626,move,2.39,0.3
1747104145765,1595,626,move,1.36,0.17
1747104145770,1599,626,move,0.82,0.17
1747104145777,1600,626,move,0.13,0.02
1747104146733,1600,627,move,0.0,0.0
1747104146740,1600,628,move,0.13,0.02
1747104146748,1600,630,move,0.28,0.04
1747104146757,1600,632,move,0.23,0.03
1747104146760,1600,635,move,0.92,0.28
1747104146768,1600,636,move,0.12,0.02
1747104146776,1600,637,move,0.13,0.02
1747104146784,1600,638,move,0.13,0.02
1747104147071,1600,639,move,0.0,0.0
1747104147084,1601,640,move,0.11,0.01
1747104147093,1601,641,move,0.12,0.01
1747104147160,1601,643,move,0.03,0.0
1747104147172,1601,644,move,0.08,0.01
1747104147180,1601,645,move,0.13,0.02
1747104147188,1601,647,move,0.25,0.03
1747104147196,1603,648,move,0.28,0.04
1747104147204,1603,651,move,0.38,0.05
1747104147213,1603,653,move,0.23,0.03
1747104147217,1604,656,move,0.74,0.17
1747104147225,1604,660,move,0.48,0.06
1747104147234,1604,663,move,0.36,0.04
1747104147242,1604,664,move,0.12,0.02
1747104147250,1604,665,move,0.13,0.02
1747104147319,1604,666,move,0.01,0.0
1747104147331,1604,667,move,0.08,0.01
1747104147339,1604,670,move,0.37,0.04
1747104147348,1604,672,move,0.21,0.02
1747104147351,1604,675,move,1.0,0.33
1747104147360,1604,679,move,0.48,0.06
1747104147367,1604,684,move,0.67,0.09
1747104147375,1604,686,move,0.25,0.03
1747104147383,1604,689,move,0.38,0.05
1747104147392,1604,690,move,0.11,0.01
1747104147400,1604,692,move,0.26,0.03
1747104147408,1604,693,move,0.13,0.02
1747104147412,1604,695,move,0.5,0.13
1747104147420,1604,696,move,0.13,0.02
1747104147436,1604,697,move,0.06,0.0
1747104147445,1604,698,move,0.11,0.01
1747104147451,1604,700,move,0.36,0.07
1747104147459,1604,703,move,0.35,0.04
1747104147469,1605,704,move,0.14,0.01
1747104147471,1605,706,move,1.16,0.67
1747104147479,1605,711,move,0.59,0.07
1747104147490,1606,715,move,0.39,0.04
1747104147496,1606,719,move,0.66,0.11
1747104147504,1606,724,move,0.62,0.08
1747104147512,1608,728,move,0.56,0.07
1747104147520,1609,732,move,0.51,0.06
1747104147528,1609,738,move,0.73,0.09
1747104147532,1611,745,move,1.82,0.45
1747104147540,1612,751,move,0.76,0.1
1747104147548,1614,757,move,0.79,0.1
1747104147556,1614,761,move,0.5,0.06
1747104147564,1615,764,move,0.4,0.05
1747104147572,1615,766,move,0.24,0.03
1747104147580,1615,769,move,0.4,0.05
1747104147588,1615,772,move,0.36,0.04
1747104147592,1615,774,move,0.5,0.12
1747104147602,1615,777,move,0.29,0.03
1747104147607,1615,779,move,0.45,0.1
1747104147615,1615,784,move,0.63,0.08
1747104147623,1615,786,move,0.25,0.03
1747104147631,1615,792,move,0.75,0.09
1747104147639,1615,796,move,0.5,0.06
1747104147648,1615,802,move,0.63,0.07
1747104147653,1615,808,move,1.35,0.3
1747104147661,1615,816,move,1.0,0.13
1747104147668,1615,827,move,1.44,0.19
1747104147676,1615,835,move,1.0,0.13
1747104147684,1615,846,move,1.38,0.17
1747104147692,1615,851,move,0.63,0.08
1747104147697,1615,857,move,1.45,0.35
1747104147707,1615,861,move,0.38,0.04
1747104147713,1615,863,move,0.33,0.05
1747104147721,1615,864,move,0.12,0.02
1747104147729,1615,866,move,0.25,0.03
1747104147741,1615,867,move,0.08,0.01
1747104147886,1615,868,move,0.01,0.0
1747104147921,1615,868,move,0.0,0.0
1747104149716,1617,868,move,0.0,0.0
1747104149724,1625,866,move,1.12,0.15
1747104149732,1645,857,move,2.57,0.3
1747104149736,1681,844,move,10.01,2.62
1747104149745,1745,827,move,7.62,0.88
1747104149753,1820,809,move,8.9,1.03
1747104149762,1905,794,move,9.71,1.09
1747104149768,1985,780,move,13.86,2.36
1747104149776,2054,766,move,9.38,1.25
1747104149784,2112,753,move,7.3,0.9
1747104149792,2160,744,move,6.11,0.76
1747104149796,2208,732,move,12.09,2.95
1747104149804,2250,724,move,5.34,0.67
1747104149812,2297,718,move,5.58,0.66
1747104149820,2353,712,move,7.04,0.88
1747104149829,2415,705,move,7.24,0.84
1747104149833,2483,698,move,18.51,5.01
1747104149844,2562,684,move,6.82,0.58
1747104149852,2636,673,move,9.35,1.17
1747104149857,2699,663,move,12.68,2.52
1747104149864,2751,654,move,7.53,1.07
1747104149873,2788,646,move,4.63,0.57
1747104149882,2813,640,move,2.63,0.27
1747104149887,2830,631,move,4.67,1.13
1747104149895,2842,623,move,1.8,0.23
1747104149904,2851,615,move,1.22,0.12
1747104149910,2856,611,move,1.07,0.18
1747104149918,2860,608,move,0.63,0.08
1747104149926,2863,603,move,0.73,0.09
1747104149934,2866,602,move,0.4,0.05
1747104149940,2869,599,move,0.71,0.12
1747104149948,2872,596,move,0.52,0.06
1747104149956,2875,593,move,0.56,0.08
1747104149964,2878,589,move,0.62,0.08
1747104149972,2881,584,move,0.69,0.08
1747104149976,2884,578,move,1.7,0.43
1747104149986,2887,571,move,0.76,0.08
1747104149994,2889,565,move,0.86,0.12
1747104150002,2892,556,move,1.19,0.15
1747104150006,2894,547,move,2.31,0.58
1747104150014,2896,543,move,0.56,0.07
1747104150022,2899,537,move,0.84,0.1
1747104150030,2900,532,move,0.64,0.08
1747104150038,2902,526,move,0.79,0.1
1747104150046,2903,520,move,0.7,0.08
1747104150054,2905,511,move,1.25,0.17
1747104150062,2909,500,move,1.36,0.16
1747104150065,2911,489,move,3.88,1.34
1747104150074,2915,477,move,1.49,0.18
1747104150084,2916,466,move,1.04,0.1
1747104150089,2918,457,move,2.0,0.43
1747104150097,2920,451,move,0.79,0.1
1747104150105,2921,445,move,0.76,0.1
1747104150113,2923,440,move,0.67,0.08
1747104150121,2924,436,move,0.52,0.06
1747104150125,2926,432,move,1.12,0.28
1747104150133,2927,427,move,0.64,0.08
1747104150144,2929,421,move,0.55,0.05
1747104150149,2932,412,move,1.89,0.38
1747104150158,2936,403,move,1.1,0.12
1747104150165,2938,394,move,1.5,0.24
1747104150172,2941,385,move,1.26,0.17
1747104150180,2943,379,move,0.79,0.1
1747104150188,2943,375,move,0.5,0.06
1747104150196,2944,372,move,0.4,0.05
1747104150204,2944,369,move,0.38,0.05
1747104150212,2945,368,move,0.18,0.02
1747104150216,2945,366,move,0.5,0.13
1747104150224,2945,365,move,0.13,0.02
1747104150234,2945,362,move,0.3,0.03
1747104150242,2945,358,move,0.5,0.06
1747104150246,2945,354,move,1.0,0.25
1747104150254,2945,348,move,0.75,0.09
1747104150262,2945,342,move,0.75,0.09
1747104150272,2945,336,move,0.6,0.06
1747104150278,2945,332,move,0.62,0.1
1747104150286,2945,327,move,0.63,0.08
